I feel like I am drowning. #depression #anxiety #falure #worthless,0.979,0.024254763,-0.034506136,0.034922033,-0.024435567,0.040742967,-0.013372361,0.031472281,0.006255252,0.011583442,0.01155633,0.010614208,0.049492459,-0.090510897,-0.023632802,0.028596022,-0.003359596,0.006408477,-0.003058231,-0.016051948,0.057788217,0.049716237,-0.031101703,-0.008840819,-0.003713431,-0.031927095,-0.073012888,0.02720321,0.056964727,0.007156124,-6.44E-05,-0.01341925,0.033015726,-0.008642097,-0.00781857,4.84E-04,-0.007618978,-0.028109666,0.029099079,-0.039422491,0.001343687,-0.028371843,-0.051113159,0.023429624,0.064442225,0.065076358,0.046175994,-0.005086049,-0.028718811,-3.60E-04,-0.029352566,0.045884249,0.031001993,-0.018240245,0.034133119,0.08141025,0.008339317,0.054468436,0.007659859,0.014977024,0.003530315,0.028174682,-0.07777105,-0.049874501,-0.006190481,-0.024848303,0.012520373,0.064085349,0.040186093,0.019298329,0.033439722,-0.055192859,0.006844574,0.018948221,-0.016380048,0.012148726,-0.001339712,-0.015583748,0.001237449,-0.006399057,0.057009311,0.064343372,-0.036391625,0.054909796,0.037578445,-0.028641021,0.084464922,0.004912555,0.070572368,-0.043746415,-0.035661861,0.049030025,0.061954146,-0.011636115,-0.01496761,-0.039283772,0.017151733,-0.0015009,-0.020235805,0.034081754,-0.018400499,0,0,1.703980494,4.014397776,0,1.980519473,0.003647688,0,0.910416667,-0.291666667
I get so nervous even thinking about talking to ****** I wanna die,0.979,0.025511375,-0.039325992,0.02787585,-0.024310706,0.084716167,-0.017649829,0.063546903,0.033075098,0.00812664,0.007823767,0.012893368,0.003118684,-0.133946198,0.006894663,-0.005582955,0.010767004,-7.58E-04,-0.008918002,-0.068790436,0.042928543,0.010665819,-0.037296019,-5.95E-04,0.011793501,-0.025354968,-0.086675358,0.076640168,0.046625221,-0.050199954,0.036794466,-0.060320046,-0.022531337,-0.002613731,-0.060478136,0.014191134,0.001314463,-0.047123552,0.030339048,-0.036716406,0.013328749,-0.021770892,-0.095225358,-0.006652738,0.09639898,0.079149167,0.072567915,-0.029220403,-0.029979351,0.036434173,-0.004265597,0.028059009,0.073931233,-0.004144327,0.084014661,0.098771582,0.016287885,0.060415574,0.038794771,-0.01517884,0.023380076,-0.028403845,-0.061762292,-0.048500409,-0.047792171,-0.063474368,0.038215068,0.07603077,0.018165038,-0.022993765,0.043779646,-0.088104248,0.042922311,0.050127587,-0.018035363,-0.004915571,-4.87E-04,0.037113865,-0.036945713,0.014487241,0.089749694,0.083343297,-0.076440686,0.06213881,0.051342875,0.014120262,0.102014392,-0.016218958,0.01437151,-0.015557945,-0.053602394,0.067067304,0.060450129,-0.018661774,0.003262456,-0.048789096,0.017058812,0.038533182,-0.056712845,0.045012088,-0.015447077,0.703163522,0.321255889,0.325475317,2.324526689,0,0.313183179,0.051258811,0,0.542839554,-0.79375
I lost my blinders .... #panic,0.975,0.031019828,-0.044884148,-0.002920259,-0.020868496,0.108027764,0.039506505,0.08144593,-0.026890326,-0.011577098,-0.014738344,0.029870335,0.070997979,-0.054504923,-0.087044704,-0.009331542,0.03265443,0.030657452,0.042168085,-0.028511057,0.022321283,0.002781882,0.002464305,0.044043024,0.003281573,-0.039371975,-0.064920768,-0.013726114,0.073200097,0.017136963,0.018355137,-0.008833041,-0.021255056,-0.013135925,-0.06500614,-0.011580081,6.39E-04,-0.012653173,0.042599199,-0.029755066,-0.009420902,-0.048128294,-0.016643376,0.018548385,0.054190238,0.029062619,0.035336929,0.036033848,-0.014114599,-0.032651956,-0.034256891,0.027809729,0.044550138,-0.005712194,0.017755332,0.059260127,-0.015980208,0.033325308,0.066912803,0.002557012,-0.010799464,0.040649572,-0.056665021,-0.071876356,-0.018371453,-0.018820438,0.036364518,0.00535924,0.048081032,-0.008378483,-0.001571832,-0.114705235,0.010589768,0.055649921,0.031266098,-0.070831708,0.001606176,-0.006554865,0.008766138,0.034953949,8.18E-04,0.047845024,-0.022640365,0.067240644,0.006279114,0.043350757,0.071794371,-0.06261663,0.087259402,-0.007387513,-0.027754802,0.038674826,0.046334676,-0.054810129,-0.060421251,-0.043528095,0.019282549,0.081432552,0.003308599,0.035311974,-0.036526402,0.047554601,0,0,2.084328824,0,0.625116131,0,0,0,-1.06344246
I feel like I am drowning. #depression #falure #worthless,0.938,0.026680239,-0.037956749,0.038414236,-0.026879124,0.044817263,-0.014709597,0.034619509,0.006880777,0.012741786,0.012711963,0.011675628,0.054441705,-0.099561987,-0.025996082,0.031455624,-0.003695556,0.007049324,-0.003364054,-0.017657143,0.063567039,0.054687861,-0.034211873,-0.009724901,-0.004084774,-0.035119804,-0.080314177,0.029923531,0.0626612,0.007871736,-7.09E-05,-0.014761175,0.036317298,-0.009506307,-0.008600427,5.33E-04,-0.008380876,-0.030920632,0.032008987,-0.04336474,0.001478056,-0.031209027,-0.056224475,0.025772586,0.070886447,0.071583994,0.050793594,-0.005594654,-0.031590692,-3.96E-04,-0.032287823,0.050472674,0.034102192,-0.020064269,0.037546431,0.089551275,0.009173249,0.059915279,0.008425844,0.016474727,0.003883346,0.03099215,-0.085548155,-0.054861951,-0.006809529,-0.027333133,0.013772411,0.070493884,0.044204702,0.021228161,0.036783694,-0.060712145,0.007529031,0.020843043,-0.018018053,0.013363598,-0.001473683,-0.017142123,0.001361194,-0.007038962,0.062710242,0.070777709,-0.040030787,0.060400776,0.04133629,-0.031505123,0.092911415,0.00540381,0.077629604,-0.048121057,-0.039228047,0.053933028,0.068149561,-0.012799727,-0.016464371,-0.043212149,0.018866907,-0.00165099,-0.022259385,0.037489929,-0.020240549,0,0,1.703980494,2.064952323,0,1.980519473,0.003647688,0,0.910416667,-0.291666667
This is the scariest American Horror Story out of all of them... Im gonna have to watch in the daytime. #frightened,0.938,0.026264277,-0.023767388,0.016682079,-0.015515941,0.063741106,0.001827696,0.054580221,0.038891035,-0.007571679,-0.029240957,-0.036383665,0.056976451,-0.106252724,0.001113663,0.004000242,0.027074068,-0.040045383,-0.036876687,-0.032593023,0.061918764,0.042422179,-0.002520864,0.04128064,0.016457323,-0.030980638,-0.060189646,0.11596108,0.077262038,0.030390338,-0.08823628,-0.095457826,0.057927456,-0.01985107,-0.00859402,-0.011930803,-0.020237183,-0.007432487,0.028347258,-0.081460426,-0.003913123,-0.033503148,-0.020111203,0.027210308,0.117066067,0.012053167,0.015996353,-0.043532837,-0.012427687,-0.026648502,-0.033724075,0.03731984,0.056148664,-0.029443681,0.059362524,0.099350326,-0.005371551,-0.021118216,0.018929753,-0.041261855,-0.024937882,0.03243168,-0.023037826,-0.0385103,-0.014423973,-0.012439952,0.052734656,-0.028554469,0.108471599,0.020954157,0.022933097,-0.08652264,0.013724544,9.66E-04,-0.01877712,-0.030735227,-0.01367971,-0.018145753,-0.026872093,0.0056034,0.021302077,0.038605084,0.017237779,0.069567704,0.063314086,0.022014931,0.06498044,0.014631708,0.053882743,-0.013509239,-0.012981806,0.016062921,0.062771924,-0.031128823,-0.025335659,-0.044426108,0.039454569,-0.014814882,-0.046861489,0.005341743,-0.020315653,0.318828606,1.579169157,0.33855669,2.608730378,0,0.057564279,0.336897444,0,0.667844308,-0.992018398
@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,0.938,0.024611694,-0.060039203,0.044560029,-0.032021957,0.034836104,-0.00490308,0.079604594,-5.92E-04,0.003605322,-0.021779914,-0.026117793,0.050317768,-0.077397685,-0.03075505,-0.009102104,0.01655336,-0.036422743,0.002656319,-0.002868458,0.014885559,0.050206714,0.005653176,0.025855578,0.017004999,-0.025895778,-0.06864248,0.084969935,0.080973804,0.014092977,-0.073969843,-0.07176028,0.004113573,0.015986387,-0.002608304,0.029704962,0.007659095,0.016975024,0.005511791,-0.035946531,0.00126168,-0.049970511,-0.026070754,0.025688112,0.102463491,0.082709864,0.06537144,-0.053700358,-0.03680076,-0.017802789,-0.058577664,0.050159722,0.082414514,-0.048403318,0.065121454,0.091739349,-0.013571608,0.017829139,0.035618169,0.002145272,0.013084087,0.016872276,-0.054310984,-0.054691485,-0.068608753,-0.009723346,-0.004475372,-0.031157296,0.057838592,-0.012787678,0.012500525,-0.06337976,0.02793779,0.047266827,-0.03358323,-0.016329372,-0.004532213,-0.004684983,-0.043856372,-0.001166831,0.062248901,0.082597939,-0.029392866,0.079576964,0.031684519,0.023909997,0.10701615,-0.031194348,0.075643804,-0.030081722,0.008351569,0.026230454,0.055739631,-0.034954311,-0.013198974,-0.07008974,0.007394043,0.006364345,-0.056105769,0.019874563,-0.022258244,0.402760301,0,0.117950946,5.791179597,0.368986814,1.598623887,0.475138095,0.032616305,0.275,-1.347222222
I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM #fear #SingleGirlProblems,0.938,0.023234925,-0.05516987,0.030892888,-0.019581015,0.062578946,0.026001382,0.074539762,0.015804229,0.025129909,-0.034299046,-0.003424915,0.010600957,-0.088798351,-0.011658505,0.002666749,0.013665762,-0.013652376,-0.013180764,-0.036729486,0.070637464,0.025806856,-0.022534324,0.027171142,0.022370159,-0.007775448,-0.08279287,0.075687351,0.087512187,-0.016944106,-0.036454365,-0.045766568,0.021732973,-0.021915266,-0.035039512,-0.004299227,-0.027376639,-0.017277707,0.03114754,-0.047879474,0.013886465,-0.033154822,-0.021667109,0.003737446,0.090727086,0.036964919,0.058000547,-0.049629618,-1.25E-04,-0.016272305,-0.02597335,0.028199148,0.076843675,-0.024673256,0.068725938,0.094698211,0.033076118,0.007215681,0.027858235,-0.03140162,0.02215861,0.002834325,-0.041487385,-0.046230652,-0.046657926,-0.003350607,0.016840817,0.020072702,0.049731095,-0.022342147,0.011988266,-0.107058298,0.021190558,0.057617837,0.003551283,-0.021053991,0.005686595,-2.04E-04,-0.015116018,0.028411098,0.031613292,0.054502024,-0.033180441,0.067517855,0.038743731,0.005186161,0.098371465,-0.001949574,0.076069826,-0.012937934,-0.030596572,0.036764485,0.05368921,0.002445468,-0.047957732,-0.049998435,0.028752251,0.001024327,-0.041031077,0.046420038,-0.036369587,0.529190134,0.485444437,0.53170038,3.396203057,1.021952567,0.25629949,0.058726286,0,0.403993118,-0.801495726
@laura221b I dont think Ive ever moved so fast in a panic in all my life Gave me such a fright,0.938,0.036866245,-0.047953299,0.026593085,-0.013263203,0.064201633,0.00334358,0.088530745,-0.02745504,0.007296088,-0.02422722,-0.004584948,-0.020514774,-0.10520627,-0.008271196,-0.009677833,0.036198683,0.001471104,-0.024361043,-0.019933827,0.052353715,0.025545703,-0.013340207,0.053198177,0.023926463,-0.017215896,-0.078312872,0.062370406,0.077473256,0.008032376,-0.058865247,-0.074087174,0.001504286,0.014895035,-0.041404756,0.051633928,-0.002025517,-0.00501387,-0.018223137,-0.047525673,-0.002379024,-0.056478798,-0.039686303,0.015631346,0.099934449,0.045187482,0.069174743,-0.045429489,-0.015757058,-0.013633945,-0.023072796,0.040488665,0.051537922,-0.02970229,0.039911093,0.086871108,-0.004398837,0.031402194,0.025554254,-0.038386977,0.035051326,0.001154051,-0.02379411,-0.07240434,-0.031993141,7.76E-04,0.012160688,0.009899185,0.077690144,-0.017107631,0.041612137,-0.094905029,0.019239311,0.030404712,-0.030676981,-0.031722754,0.01200627,-0.006099589,-0.029774427,-0.006970728,0.044128271,0.072029705,-0.041665165,0.072650676,0.036891193,0.021920845,0.094157701,-0.04774611,0.115097559,0.010280458,-0.026550656,0.029789049,0.022128057,-0.047875662,-0.021227683,-0.047054159,0.01979061,5.26E-04,-0.051649278,0.018066726,-0.04960545,0.514710512,0,0.499028796,3.555345654,0.801483232,0.024686199,0.626236966,0.283580457,0.629490648,-1.145833333
My bus was in a car crash... Im still shaking a bit... This week was an absolute horror and this was the icing on the cake... #terrible,0.938,0.065705963,-0.044651883,0.025561365,-0.009174464,0.055334189,0.015932192,0.059288507,0.017443055,0.02062355,-0.026480808,-0.007599368,0.082659141,-0.125314836,-0.055238801,-0.016149985,-0.016716905,-0.055584815,-0.065759651,-0.010426952,0.054390545,0.021968747,-0.009101247,0.043461706,0.005684509,-0.027140541,-0.090411822,0.103181325,0.091851301,0.027814967,-0.092411318,-0.059766129,-0.002864436,-0.028904718,-0.003442832,4.28E-04,-0.009810434,-0.012397813,0.004427786,-0.064837425,-0.009055299,-0.058976273,-0.018415179,0.038221051,0.092916704,0.003034504,0.006748941,-0.050462853,-0.014256919,-0.021450869,-0.083167741,0.04021011,0.066026587,-0.046166643,0.046777248,0.08282987,-0.022680451,0.044945897,0.064550257,0.008434065,0.02877769,0.004299618,-0.047471063,-0.03943664,-0.001905067,-0.008591383,0.013794887,-0.037954934,0.086183647,7.89E-04,0.043160729,-0.083504959,5.04E-04,0.041979441,-0.023312673,-0.009937515,-0.001528005,0.011170879,-0.01150701,-0.003106771,0.049696146,0.015796728,-0.008454347,0.095634912,0.077153551,-0.002150375,0.106690618,-0.018941505,0.081973277,-0.027408751,-0.047786929,0.0161908,0.037884012,-0.033741087,-0.026766774,-0.078596632,-0.001685074,0.013952404,-0.041765254,0.019436812,-0.018555242,1.854203115,0.63243894,1.506778506,2.827802314,0.194948796,0.228151936,1.812234826,0,0.145833333,-1.398421717
My bus was in a car crash... Im still shaking a bit... This week was an absolute horror and this was the icing on the cake...,0.92,0.067971685,-0.046191603,0.026442792,-0.009490825,0.057242264,0.016481578,0.061332939,0.01804454,0.021334707,-0.02739394,-0.007861415,0.085509456,-0.129636037,-0.057143588,-0.016706881,-0.01729335,-0.057501533,-0.068027225,-0.010786502,0.056266081,0.02272629,-0.009415084,0.044960386,0.005880526,-0.028076422,-0.093529471,0.106739301,0.095018587,0.028774103,-0.095597915,-0.06182703,-0.002963209,-0.029901432,-0.003561551,4.43E-04,-0.010148725,-0.012825324,0.004580468,-0.067073199,-0.00936755,-0.061009937,-0.019050186,0.039539018,0.096120728,0.003139142,0.006981663,-0.052202951,-0.014748537,-0.022190555,-0.086035594,0.041596666,0.068303366,-0.047758596,0.048390257,0.085686072,-0.023462535,0.046495756,0.066776128,0.008724895,0.029770024,0.004447881,-0.049107996,-0.040796524,-0.001970759,-0.008887637,0.014270573,-0.039263725,0.089155497,8.16E-04,0.04464903,-0.086384441,5.22E-04,0.043427008,-0.024116558,-0.010280188,-0.001580695,0.011556081,-0.011903804,-0.003213901,0.051409806,0.016341443,-0.008745876,0.098932667,0.079814019,-0.002224526,0.110369605,-0.01959466,0.084799942,-0.028353881,-0.049434754,0.016749104,0.039190357,-0.034904573,-0.027689767,-0.081306861,-0.00174318,0.014433522,-0.043205435,0.020107047,-0.019195078,1.643527977,0.63243894,0.610855977,2.827802314,0.194948796,0,1.812234826,0,0.145833333,-1.398421717
